datetime	reltime	speed	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	angle	avgy	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed
2014-02-01_22:42:15_790564	2843746.1875	10.0	155.0	245.0	-512.0	10.01526717557252	-79.3206106870229	7.106870229007634	-0.432861328125	0.402099609375	0.684326171875	0.0	-12.79	9.76744812154789	0.3408041912612662	-9.76744812154789	227.35265990787633	-216.1392327513616	0.14100000000000004	0.01	2.7000000000000024	0.03684619140625	-582.6796120147362
2014-02-01_22:42:15_827268	2847416.59375	10.0	129.0	-34.0	-444.0	23.34351145038168	-10.236641221374045	-4.419847328244275	-1.021484375	-0.151123046875	1.3505859375	0.0	2.19	10.217119946679507	0.35649406652754734	-10.217119946679507	226.9789068843581	-12.292478414660708	0.14100000000000004	0.01	2.7000000000000024	0.0365810546875	-32.36051656322217
2014-02-01_22:42:15_864160	2851105.375	25.0	21.0	107.0	-138.0	27.748091603053435	-19.198473282442748	-1.5572519083969465	-0.694580078125	0.569091796875	1.996826171875	0.0	-18.9	9.572228522623785	0.3339926211662172	-9.572228522623785	226.62833336259644	17.608426478763267	0.14100000000000004	0.01	2.7000000000000024	0.0366240234375	48.45935060459687
2014-02-01_22:42:15_900981	2854787.59375	25.0	28.0	115.0	-333.0	24.549618320610687	20.977099236641223	-9.236641221374045	-0.210693359375	0.153564453125	0.84619140625	0.0	-9.53	5.181200997787531	0.18078161192559425	-5.181200997787531	226.43829232394785	119.71517496841189	0.14100000000000004	0.01	2.7000000000000024	0.036678955078125	324.7648059972638
2014-02-01_22:42:15_937454	2858459.5	25.0	122.0	33.0	-351.0	14.129770992366412	12.717557251908397	1.4885496183206106	-0.421142578125	-0.291015625	1.99993896484375	0.0	-2.69	2.8910730649237664	0.10087484525205047	-2.8910730649237664	226.33229736954533	62.46455049916416	0.14100000000000004	0.01	2.7000000000000024	0.036662841796875	170.50996801928457
2014-02-01_22:42:15_974228	2862112.78125	25.0	6.0	102.0	-351.0	-8.305343511450381	41.37404580152672	-2.8702290076335877	-0.515380859375	-0.42822265625	0.760986328125	0.0	-8.11	-3.056994243438503	-0.10666413968731693	3.056994243438503	226.44340373576273	163.65585645803932	0.14100000000000004	0.01	2.7000000000000024	0.036344970703125	444.566282662389
2014-02-01_22:42:16_011077	2865797.40625	25.0	64.0	11.0	-269.0	4.465648854961832	36.97709923664122	-6.67175572519084	-0.1025390625	0.6640625	1.3515625	0.0	-1.17	-7.238913540979676	-0.2525789790990815	7.238913540979676	226.7087675314394	114.07943631896319	0.14100000000000004	0.01	2.7000000000000024	0.036657958984375	311.3022525457934
2014-02-01_22:42:16_047800	2869469.78125	25.0	110.0	-345.0	-432.0	35.70229007633588	28.129770992366414	-5.625954198473282	-0.165771484375	0.238037109375	0.380859375	0.0	19.31	-7.909067691102792	-0.2759618873378504	7.909067691102792	226.99875380728164	18.277742701453473	0.14100000000000004	0.01	2.7000000000000024	0.0366650390625	52.73507137644273
2014-02-01_22:42:16_084569	2873149.484375	25.0	90.0	399.0	-276.0	33.961832061068705	-4.0458015267175576	-6.404580152671755	-0.2998046875	0.419677734375	0.433349609375	0.0	-27.68	-9.407941344739859	-0.3282603400118583	9.407941344739859	227.34331276845072	40.92569634163323	0.14100000000000004	0.01	2.7000000000000024	0.036624267578125	114.09933297970265
2014-02-01_22:42:16_121328	2876828.890625	10.0	141.0	27.0	-401.0	4.4961832061068705	-18.31297709923664	-6.312977099236641	-0.290771484375	0.39990234375	-1.661376953125	0.0	-1.93	-6.490781890648551	-0.22647529276512737	6.490781890648551	227.58175233845566	-79.41066894374181	0.14100000000000004	0.01	2.7000000000000024	0.036735107421875	-211.21778837813707
2014-02-01_22:42:16_158072	2880497.375	10.0	84.0	305.0	-360.0	-35.99236641221374	-27.30534351145038	2.3893129770992365	-0.337890625	-0.5390625	-0.302734375	0.0	-20.14	-4.633480348028792	-0.16167063321803182	4.633480348028792	227.7513607960976	-50.73903930109602	0.14100000000000004	0.01	2.7000000000000024	0.03660498046875	-134.06457177592634
2014-02-01_22:42:16_194757	2884165.59375	10.0	-161.0	43.0	-201.0	-32.52671755725191	-39.396946564885496	1.984732824427481	-0.000732421875	0.15234375	-1.810546875	0.0	-6.04	-0.13365480246455405	-0.00466346135605562	0.13365480246455405	227.75624347099185	-123.17496197167186	0.14100000000000004	0.01	2.7000000000000024	0.036531982421875	-330.2759895616569
2014-02-01_22:42:16_231373	2887830.59375	10.0	166.0	373.0	-507.0	18.52671755725191	-52.58015267175573	10.83206106870229	-0.480224609375	0.373046875	-0.796875	0.0	-18.18	4.2751613196328835	0.14916822469061003	-4.2751613196328835	227.59955922612352	-120.29543982807596	0.14100000000000004	0.01	2.7000000000000024	0.03664990234375	-323.1244896896124
2014-02-01_22:42:16_268299	2891519.28125	10.0	124.0	260.0	-376.0	29.763358778625953	-23.290076335877863	9.442748091603054	-0.363037109375	0.527587890625	0.8271484375	0.0	-17.34	4.8491541362730795	0.1691958875182512	-4.8491541362730795	227.4229190789305	-15.757344438579421	0.14100000000000004	0.01	2.7000000000000024	0.036427001953125	-40.95433152658967
2014-02-01_22:42:16_305489	2895241.875	25.0	105.0	102.0	-419.0	2.2442748091603053	-6.977099236641221	0.1297709923664122	-0.235107421875	-0.186767578125	1.17138671875	0.0	-6.84	4.513044367661753	0.15746840082560198	-4.513044367661753	227.2557689610712	9.074946028001845	0.14100000000000004	0.01	2.7000000000000024	0.037037109375	26.13857270937541
2014-02-01_22:42:16_341981	2898887.78125	25.0	94.0	69.0	-237.0	5.022900763358779	11.755725190839694	-10.679389312977099	-0.601318359375	-0.24267578125	1.99993896484375	0.0	-8.12	1.8531094560831634	0.06465838995405315	-1.8531094560831634	227.18748531600122	72.18640030362357	0.14100000000000004	0.01	2.7000000000000024	0.03684814453125	196.9138672396361
2014-02-01_22:42:16_381183	2902807.59375	25.0	20.0	17.0	-424.0	-27.65648854961832	33.38931297709924	-14.01526717557252	-0.706787109375	0.0185546875	1.489990234375	0.0	-1.15	-2.6056905562473696	-0.09091732575880564	2.6056905562473696	227.28814092836993	115.4257851193292	0.14200000000000004	0.01	2.7000000000000024	0.038629150390625	314.29250929046
2014-02-01_22:42:16_418011	2906490.1875	25.0	-3.0	72.0	-202.0	-34.786259541984734	26.64885496183206	-7.320610687022901	-0.48828125	0.090576171875	0.72998046875	0.0	-9.81	-6.469484467272239	-0.22573218657614233	6.469484467272239	227.52479517561122	105.6256331061313	0.14200000000000004	0.01	2.7000000000000024	0.036580078125	288.3831241326635
2014-02-01_22:42:16_454485	2910140.484375	25.0	-94.0	-227.0	-183.0	17.442748091603054	27.900763358778626	4.3816793893129775	-0.020751953125	-0.013427734375	1.825439453125	0.0	25.57	-6.568831397575397	-0.22919858330688753	6.568831397575397	227.7660281315816	2.7052408009635243	0.14200000000000004	0.01	2.7000000000000024	0.036723876953125	10.514584502373046
2014-02-01_22:42:16_491350	2913824.484375	25.0	182.0	511.0	-342.0	6.435114503816794	21.595419847328245	4.938931297709924	-0.318603515625	0.34375	1.220703125	0.0	-28.12	-11.256356171828028	-0.39275492574417403	11.256356171828028	228.17550007240249	128.8597414452267	0.14200000000000004	0.01	2.7000000000000024	0.036376953125	351.801459479236
2014-02-01_22:42:16_527924	2917482.1875	25.0	-135.0	-283.0	46.0	0.48091603053435117	20.755725190839694	0.6717557251908397	-0.58203125	-0.02587890625	1.344970703125	0.0	-40.4	-16.62142329675496	-0.5799519642971025	16.62142329675496	228.784162309494	146.50991348672403	0.14200000000000004	0.01	2.7000000000000024	0.036619140625	400.2248501453894
2014-02-01_22:42:16_564541	2921143.390625	25.0	133.0	420.0	-193.0	-0.7022900763358778	7.251908396946565	-1.2671755725190839	-0.580322265625	0.069091796875	1.575927734375	0.0	-32.67	-19.079970967806094	-0.6657352047385239	19.079970967806094	229.48046945311404	67.36828512593961	0.14200000000000004	0.01	2.7000000000000024	0.036494140625	186.89853041199672
2014-02-01_22:42:16_601456	2924841.1875	10.0	86.0	373.0	-74.0	52.458015267175576	-29.396946564885496	0.9236641221374046	-0.41064453125	0.52294921875	1.99993896484375	0.0	-39.41	-17.639060854196856	-0.6154592063571827	17.639060854196856	230.12688763391972	-39.31866697762541	0.14200000000000004	0.01	2.7000000000000024	0.03664697265625	-101.35438532195356
2014-02-01_22:42:16_638527	2928542.28125	10.0	81.0	117.0	-119.0	-59.83969465648855	-40.38167938931298	1.9083969465648856	-0.115234375	0.0224609375	-1.28955078125	0.0	-22.27	-13.257693748347371	-0.4625852668648769	13.257693748347371	230.6201411655843	-117.762610016008	0.14200000000000004	0.01	2.7000000000000024	0.037205078125	-313.77025311930066
2014-02-01_22:42:16_675450	2932240.390625	10.0	223.0	300.0	-462.0	-24.061068702290076	-61.45038167938932	9.709923664122137	-0.4609375	0.5634765625	-0.47998046875	0.0	-16.51	-6.326767129317535	-0.2207525167242685	6.326767129317535	230.85183275314057	-189.26176462207223	0.14200000000000004	0.01	2.7000000000000024	0.036620849609375	-507.79984521970096
2014-02-01_22:42:16_711897	2935879.59375	10.0	70.0	14.0	-326.0	14.732824427480915	-78.74045801526718	3.114503816793893	-0.469970703125	0.69677734375	-1.9970703125	0.0	-1.23	3.4895885095833767	0.1217581475779266	-3.4895885095833767	230.72391156068392	-267.78238371331616	0.14200000000000004	0.01	2.7000000000000024	0.036657958984375	-721.2007184787083
2014-02-01_22:42:16_748528	2939542.484375	10.0	172.0	143.0	-407.0	54.99236641221374	-37.274809160305345	9.694656488549619	-0.6171875	-0.7412109375	-0.57818603515625	0.0	-9.68	6.52395678571953	0.22763282574038837	-6.52395678571953	230.4876873041295	-83.80209464607267	0.14200000000000004	0.01	2.7000000000000024	0.036208740234375	-224.8871805349273
2014-02-01_22:42:16_785536	2943245.796875	17.59	28.0	125.0	-238.0	-5.374045801526718	-16.564885496183205	4.870229007633588	-0.570556640625	-0.02099609375	0.1787109375	0.0	-13.86	6.439886506284913	0.22469945939584485	-6.439886506284913	230.25203871295557	2.2975017818415444	0.14200000000000004	0.01	2.7000000000000024	0.036592041015625	7.591311314209273
2014-02-01_22:42:16_822343	2946937.078125	25.0	115.0	91.0	-220.0	-44.48091603053435	-11.320610687022901	-3.7099236641221376	-0.20556640625	0.4130859375	1.9921875	0.0	-11.24	6.018342228534425	0.2099910058804754	-6.018342228534425	230.03002124532472	11.427018581262988	0.14200000000000004	0.01	2.7000000000000024	0.03689013671875	32.29864578541145
2014-02-01_22:42:16_858828	2950572.6875	25.0	-98.0	136.0	65.0	-44.267175572519086	34.38167938931298	-2.9236641221374047	-0.0556640625	0.098876953125	1.330322265625	0.0	32.24	4.5681259321905525	0.1593902977037876	-4.5681259321905525	229.86220172636808	39.47556703654761	0.14200000000000004	0.01	2.7000000000000024	0.036737060546875	108.23397913357127
2014-02-01_22:42:16_897855	2954475.5	25.0	184.0	173.0	-374.0	-17.46564885496183	27.419847328244273	-6.343511450381679	-0.21484375	0.017822265625	0.736328125	0.0	-12.42	-0.4774629618651036	-0.016659559032278563	0.4774629618651036	229.88027805912185	133.27270805019617	0.14300000000000004	0.01	2.7000000000000024	0.037859130859375	362.20339171966793
2014-02-01_22:42:16_936874	2958376.890625	25.0	145.0	-386.0	-213.0	22.053435114503817	35.76335877862596	-9.01526717557252	-0.146728515625	0.26318359375	-0.224609375	0.0	30.57	-1.864973350900018	-0.06507234301814438	1.864973350900018	229.95293006297024	35.61732316491821	0.14400000000000004	0.01	2.7000000000000024	0.0389560546875	98.73485800843856
2014-02-01_22:42:16_975471	2962236.875	25.0	335.0	511.0	-392.0	37.030534351145036	12.458015267175572	-10.221374045801527	-0.06396484375	0.17041015625	0.509033203125	0.0	-26.26	-5.879242835715223	-0.20513757277443206	5.879242835715223	230.18335446955928	102.4234605118111	0.14500000000000005	0.01	2.7000000000000024	0.03919287109375	279.69766713776454
2014-02-01_22:42:17_013918	2966081.28125	25.0	86.0	297.0	-253.0	-13.946564885496183	7.824427480916031	-8.244274809160306	-0.052001953125	0.11328125	-0.75146484375	0.0	-24.8	-8.731718586218875	-0.30466568688830686	8.731718586218875	230.51585046841907	74.90921879608493	0.14600000000000005	0.01	2.7000000000000024	0.0380791015625	205.8348801677016
2014-02-01_22:42:17_051973	2969886.890625	10.0	58.0	319.0	-360.0	17.282442748091604	-16.763358778625953	-1.5954198473282444	0.0126953125	-0.289794921875	1.847412109375	0.0	-20.78	-7.867141623295365	-0.2744990098846952	7.867141623295365	230.81707786641866	-22.58011541024337	0.14700000000000005	0.01	2.7000000000000024	0.038289306640625	-57.50167101036855
2014-02-01_22:42:17_090326	2973722.890625	25.0	3.0	-149.0	-512.0	32.0	19.893129770992367	1.9312977099236641	-0.76513671875	0.241943359375	1.993896484375	0.0	8.12	-8.717623457798519	-0.3041738819887829	8.717623457798519	231.149909749128	22.276052193506406	0.14800000000000005	0.01	2.7000000000000024	0.03817919921875	63.74704829171281
2014-02-01_22:42:17_128454	2977534.203125	10.0	-145.0	34.0	320.0	-31.908396946564885	-18.0	13.374045801526718	-0.75341796875	0.516845703125	1.99993896484375	0.0	3.03	-5.338488367952521	-0.1862696569418186	5.338488367952521	231.3526445796053	-88.98063213120673	0.14900000000000005	0.01	2.7000000000000024	0.03797607421875	-237.1387455416374
2014-02-01_22:42:17_167279	2981417.078125	10.0	131.0	186.0	-361.0	18.259541984732824	-46.267175572519086	9.030534351145038	-0.559814453125	0.41455078125	0.57806396484375	0.0	-13.64	-0.5067324228876733	-0.017680824245906255	0.5067324228876733	231.37187566888096	-127.31506581612895	0.15000000000000005	0.01	2.7000000000000024	0.037951171875	-341.36094908342653
2014-02-01_22:42:17_206025	2985296.296875	10.0	141.0	72.0	-419.0	30.51145038167939	-46.6412213740458	13.755725190839694	0.673828125	-0.12939453125	1.995849609375	0.0	-4.88	4.97695879044399	0.1736552264635028	-4.97695879044399	231.1759273577525	-139.28216595028334	0.15100000000000005	0.01	2.7000000000000024	0.03937109375	-374.5016095695448
2014-02-01_22:42:17_244884	2989177.796875	10.0	146.0	113.0	-331.0	1.9236641221374047	-57.274809160305345	8.625954198473282	0.790283203125	0.294921875	0.201416015625	0.0	-9.43	10.669389183772804	0.37227457026422905	-10.669389183772804	230.7638117812039	-147.37311260255115	0.15200000000000005	0.01	2.7000000000000024	0.0386259765625	-397.2215130650099
2014-02-01_22:42:17_283870	2993076.78125	25.0	99.0	136.0	-287.0	-22.427480916030536	-8.908396946564885	4.900763358778626	0.56103515625	0.580322265625	1.24072265625	0.0	-12.68	9.449453852043398	0.32970878758002087	-9.449453852043398	230.39690028486834	31.418264989742696	0.15300000000000005	0.01	2.7000000000000024	0.038828857421875	85.6875180357914
2014-02-01_22:42:17_322200	2996909.09375	25.0	105.0	67.0	-458.0	0.8396946564885496	5.175572519083969	-5.1603053435114505	-0.602294921875	-0.14599609375	1.436279296875	0.0	-4.16	7.4495216240557625	0.2599274816488403	-7.4495216240557625	230.111783303316	52.254124948728716	0.15400000000000005	0.01	2.7000000000000024	0.038273193359375	142.24002886449622
2014-02-01_22:42:17_360347	3000724.078125	25.0	32.0	92.0	-225.0	31.213740458015266	22.16793893129771	-9.885496183206106	-0.139404296875	0.32275390625	1.563720703125	0.0	-11.12	2.8587147591772784	0.099745804577016	-2.8587147591772784	230.0024570057729	120.04254818915675	0.15500000000000005	0.01	2.7000000000000024	0.0382431640625	325.97180389310876
2014-02-01_22:42:17_398408	3004530.46875	25.0	-21.0	150.0	-212.0	11.16793893129771	42.43511450381679	-8.351145038167939	-0.490478515625	0.404296875	0.3076171875	0.0	-17.65	-4.367493505123212	-0.15238986410060057	4.367493505123212	230.16766576460842	191.033561921626	0.15600000000000006	0.01	2.7000000000000024	0.037826904296875	518.7736228328359
2014-02-01_22:42:17_435451	3008234.46875	25.0	79.0	-262.0	-284.0	-19.557251908396946	25.69465648854962	5.809160305343512	-0.421630859375	-0.010986328125	-0.076171875	0.0	21.36	-4.82200185287355	-0.16824849451756976	4.82200185287355	230.34383835574093	12.44030118936025	0.15700000000000006	0.01	2.7000000000000024	0.03653515625	36.649305885731266
2014-02-01_22:42:17_474472	3012136.390625	25.0	126.0	363.0	-378.0	-56.37404580152672	59.93893129770992	1.9618320610687023	-0.51611328125	-0.21484375	1.99993896484375	0.0	-21.93	-14.016636115790963	-0.48906615895990796	14.016636115790963	230.88663053610676	237.434965614718	0.15800000000000006	0.01	2.7000000000000024	0.038724853515625	645.5979019713952
2014-02-01_22:42:17_513357	3016031.984375	10.0	-98.0	260.0	173.0	-60.42748091603053	22.213740458015266	0.3511450381679389	-0.961669921875	0.2685546875	1.89990234375	0.0	28.19	-12.595318814887323	-0.43947378977276075	12.595318814887323	231.3789549803301	-36.36208754622813	0.15900000000000006	0.01	2.7000000000000024	0.039087890625	-93.86119113344566
2014-02-01_22:42:17_551951	3019884.6875	10.0	150.0	415.0	-352.0	34.778625954198475	-16.297709923664122	-2.435114503816794	-0.156494140625	0.32080078125	-1.531494140625	0.0	-24.86	-11.788338780350546	-0.41131677530881183	11.788338780350546	231.83509116521725	-20.855512786059915	0.16000000000000006	0.01	2.7000000000000024	0.03869384765625	-52.10539940585356
2014-02-01_22:42:17_590259	3023718.5	10.0	77.0	156.0	-339.0	-9.34351145038168	-24.6793893129771	3.4198473282442747	0.20654296875	0.7578125	-0.89990234375	0.0	-12.36	-8.816430126976526	-0.30762142801732467	8.816430126976526	232.1707117383493	-78.06918611011696	0.16100000000000006	0.01	2.7000000000000024	0.038067626953125	-207.04565012948927
2014-02-01_22:42:17_629557	3027645.28125	10.0	27.0	192.0	-384.0	7.305343511450381	-31.404580152671755	1.748091603053435	0.42822265625	-0.384765625	1.36669921875	0.0	-13.29	-5.409486939389803	-0.18874692740369164	5.409486939389803	232.37661297633088	-89.50803238076288	0.16200000000000006	0.01	2.7000000000000024	0.03806298828125	-238.47158441411554
2014-02-01_22:42:17_668220	3031511.875	10.0	111.0	67.0	-512.0	-21.938931297709924	-39.66412213740458	4.641221374045801	0.185302734375	-0.329345703125	1.75341796875	0.0	-3.73	-0.19807292007034635	-0.00691112770657175	0.19807292007034635	232.3844242353279	-132.14771048982854	0.16300000000000006	0.01	2.7000000000000024	0.039436279296875	-354.4426881942126
2014-02-01_22:42:17_707341	3035423.1875	25.0	121.0	150.0	-253.0	19.52671755725191	28.35114503816794	-5.938931297709924	-0.490478515625	0.271728515625	-0.2509765625	0.0	-15.34	-5.214035459195809	-0.18192726654556207	5.214035459195809	232.5841742392796	130.93069348486407	0.16400000000000006	0.01	2.7000000000000024	0.03831005859375	356.6938159668342
