datetime	reltime		adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	angle	error	integral	derivative	Kp	Ki	Kd	pid_output	target_angleRate2	error2	integral2	derivative2	Kp2	Ki2	Kd2	pid_output2	pitch_offset_force	pitch_offset	dt	m1_pos	m2_pos	m1_percent	m2_percent	sleep_time	sensor_time	pid_time	motors_time	curses_time	sum_time
2014-06-12_22:21:05_785116	24578871	0.021336	-15	-14	-244	-4.679	-46.946	-0.274	0.192	-0.595	-1.089	0	3.52	-6.6973324176	6.6973324176	1000	-46.9457251908	0.07	0	0	0.469	0.469	0	0	0	0.08	0	0	0	0	0.469	21.1826171875	241	248	0.055	0.074	-0.0109	0.0074	0.0039	0.0033	0.0051	0.0197
2014-06-12_22:21:05_806578	24600335	0.021464	-4	-35	-270	3.542	-44.282	-0.19	-0.057	-0.543	-1.248	0	0.85	-5.6297646987	5.6297646987	1000	-44.2816030534	0.07	0	0	0.394	0.394	0	0	0	0.08	0	0	0	0	0.394	21.1228027344	241	247	0.056	0.074	-0.0113	0.0075	0.004	0.0035	0.0052	0.0202
2014-06-12_22:21:05_827604	24621362	0.021027	-21	-63	-308	3.42	-55.045	-5.327	-0.21	-0.408	-0.689	0	3.9	-4.3004415071	4.3004415071	1000	-55.0449618321	0.07	0	0	0.301	0.301	0	0	0	0.08	0	0	0	0	0.301	21.1091308594	241	247	0.057	0.072	-0.0109	0.0075	0.0037	0.0033	0.0051	0.0196
2014-06-12_22:21:05_848980	24642735	0.021373	-32	-43	-281	2.603	-62.091	-4.289	-0.071	-0.32	-0.645	0	6.5	-2.8041783273	2.8041783273	1000	-62.0907633588	0.07	0	0	0.196	0.196	0	0	0	0.08	0	0	0	0	0.196	21.0407714844	242	247	0.058	0.071	-0.0111	0.0075	0.0038	0.0034	0.0051	0.0198
2014-06-12_22:21:05_870196	24663953	0.021218	89	28	-288	-11.03	-54.167	-1.052	0.288	-0.29	-0.896	0	-17.17	-1.9639699318	1.9639699318	1000	-54.1670992366	0.07	0	0	0.137	0.137	0	0	0	0.08	0	0	0	0	0.137	21.2419433594	242	246	0.059	0.071	-0.011	0.0076	0.0039	0.0033	0.0051	0.0199
2014-06-12_22:21:05_891251	24685011	0.021058	-16	18	-263	3.863	-50.839	2.345	0.022	-1.101	-1.669	0	3.48	-0.8192426143	0.8192426143	1000	-50.8388549618	0.07	0	0	0.057	0.057	0	0	0	0.08	0	0	0	0	0.057	20.7902832031	242	246	0.059	0.07	-0.0109	0.0075	0.0037	0.0035	0.005	0.0197
2014-06-12_22:21:05_912688	24706444	0.021433	-18	24	-256	-0.489	-47.526	-0.525	-0.136	-1.554	-1.077	0	4.02	0.269543077	-0.269543077	994.2593115554	-47.5258778626	0.07	0	0	-0.019	-0.019	0	0	0	0.08	0	0	0	0	-0.019	21.2978515625	242	246	0.06	0.069	-0.0111	0.0075	0.004	0.0033	0.0051	0.0199
2014-06-12_22:21:05_934182	24727938	0.021494	-21	-10	-271	0.053	-63.358	-0.732	0.111	-0.99	-0.738	0	4.43	1.6711626451	-1.6711626451	958.7752572571	-63.3579389313	0.07	0	0	-0.117	-0.117	0	0	0	0.08	0	0	0	0	-0.117	21.2331542969	243	245	0.061	0.068	-0.0113	0.0076	0.004	0.0034	0.005	0.02
2014-06-12_22:21:05_955722	24749489	0.021551	-41	-39	-281	-6.114	-68.846	3.261	-0.121	-0.218	-0.842	0	8.3	3.2505846492	-3.2505846492	889.070215245	-68.8464885496	0.07	0	0	-0.228	-0.228	0	0	0	0.08	0	0	0	0	-0.228	21.4438476563	243	245	0.062	0.066	-0.0114	0.0075	0.0042	0.0034	0.0051	0.0202
2014-06-12_22:21:05_977139	24770897	0.021408	-55	-59	-268	0.359	-62.06	-0.602	-0.275	-0.78	-0.908	0	11.6	4.6973070425	-4.6973070425	790.2283703517	-62.0602290076	0.07	0	0	-0.329	-0.329	0	0	0	0.08	0	0	0	0	-0.329	21.0422363281	244	244	0.063	0.065	-0.0111	0.0075	0.0037	0.0035	0.0052	0.0199
